t-SNE 1,t-SNE 2,index,Labels
144.93883,-6.862012,90652,4
31.805004,-6.658819,90653,4
104.981804,62.408558,90654,0
34.103638,-2.6447856,90655,4
129.00542,50.847656,90656,0
98.93063,61.776623,90657,0
-12.442986,-95.48471,90658,1
23.00421,6.9572196,90659,0
9.49838,21.733078,90660,0
24.800451,-3.8247857,90661,4
-40.818474,84.6629,90662,2
114.62189,63.61805,90663,0
31.80685,-6.6584425,90664,4
-30.981976,88.740616,90665,2
-30.981976,88.740616,90666,2
-30.981976,88.740616,90667,2
29.386347,4.8066707,90668,0
-30.981976,88.740616,90669,2
-30.981976,88.740616,90670,2
-33.543606,87.671974,90671,2
29.439354,-70.17516,90672,1
-48.331467,-41.77129,90673,3
-30.620882,-78.12193,90674,1
-29.71286,-88.92023,90675,1
-31.551432,-81.678856,90676,1
-31.487694,-84.30293,90677,1
-48.33049,-41.771717,90678,3
-30.621023,-78.121376,90679,1
-29.71286,-88.92023,90680,1
-31.551432,-81.678856,90681,1
-31.48756,-84.30624,90682,1
59.588413,53.392025,90683,0
111.61194,-40.00746,90684,4
123.55896,-34.59749,90685,4
115.60231,-44.953247,90686,4
121.02992,-40.611256,90687,4
-48.270428,-41.751587,90688,3
-30.660732,-78.10204,90689,1
-29.774302,-88.96551,90690,1
-31.605602,-81.6873,90691,1
-31.553904,-84.315735,90692,1
-48.270428,-41.751587,90693,3
-30.660484,-78.10209,90694,1
-29.773722,-88.9636,90695,1
-31.606283,-81.69002,90696,1
-31.55267,-84.31509,90697,1
-48.270428,-41.751587,90698,3
-30.660732,-78.10204,90699,1
-29.773722,-88.9636,90700,1
-31.605618,-81.684494,90701,1
-31.554909,-84.315735,90702,1
-48.270428,-41.751587,90703,3
-30.660732,-78.10204,90704,1
-29.773722,-88.9636,90705,1
-31.606297,-81.693,90706,1
-31.553951,-84.31528,90707,1
-42.031353,-54.8572,90708,1
-48.21697,-41.733124,90709,3
-30.699736,-78.08605,90710,1
-29.823801,-89.0012,90711,1
-31.65642,-81.70694,90712,1
-31.613567,-84.322754,90713,1
-48.21697,-41.733124,90714,3
-30.699987,-78.084526,90715,1
-29.823801,-89.0012,90716,1
-31.656422,-81.706924,90717,1
-31.615334,-84.324295,90718,1
-48.21697,-41.733124,90719,3
-30.699987,-78.084526,90720,1
-29.824343,-89.0016,90721,1
-31.656586,-81.70556,90722,1
-31.613567,-84.322754,90723,1
-42.031353,-54.8572,90724,1
-48.21697,-41.733124,90725,3
-30.699987,-78.084526,90726,1
-29.824343,-89.0016,90727,1
-31.656416,-81.7067,90728,1
-31.613567,-84.322754,90729,1
-93.24746,64.04453,90730,2
15.228783,15.181032,90731,0
45.41402,-73.5783,90732,4
55.37971,-83.45244,90733,4
43.163357,-79.9324,90734,1
48.600304,-79.85473,90735,4
15.228783,15.181032,90736,0
45.413963,-73.57834,90737,4
55.37971,-83.45244,90738,4
43.16416,-79.932175,90739,1
48.599644,-79.85803,90740,4
-30.981976,88.740616,90741,2
94.09612,71.84806,90742,0
29.089636,-3.4623127,90743,4
129.0023,50.847904,90744,0
81.47345,113.639366,90745,0
-5.8171053,-13.614727,90746,1
-9.541732,-96.88303,90747,1
-28.867592,-24.623594,90748,1
-28.884766,-24.719923,90749,1
31.567287,97.87297,90750,0
-25.678894,-18.326942,90751,1
105.0023,-57.534107,90752,4
91.1504,-100.08892,90753,4
101.03092,-99.13483,90754,4
91.64323,-111.60596,90755,4
99.347916,-109.25021,90756,4
74.71704,-77.87432,90757,4
75.69121,-104.83774,90758,4
67.6383,-100.05935,90759,4
81.724304,-98.39126,90760,4
74.71213,-97.243645,90761,4
59.82787,-9.474357,90762,4
84.214,-24.123215,90763,4
77.50315,-45.414055,90764,4
86.208984,-49.179512,90765,4
77.34929,-48.105186,90766,4
76.92649,-48.797005,90767,4
17.061844,-49.351246,90768,1
-28.849695,-24.51697,90769,1
-17.911058,-19.20958,90770,1
28.701057,93.908005,90771,0
18.545483,20.5898,90772,0
-92.6213,50.83348,90773,2
34.10367,-2.6447392,90774,4
13.126472,10.055899,90775,0
-47.55433,-58.61907,90776,1
-28.461758,88.60303,90777,2
73.65394,28.626034,90778,0
-45.03646,-56.94043,90779,1
9.438791,15.918874,90780,0
10.579185,23.95274,90781,0
22.779596,102.52461,90782,0
20.545681,47.43641,90783,0
-36.301113,-16.22289,90784,3
-28.634233,-23.365726,90785,1
-28.001223,-9.512942,90786,3
21.324299,7.2418647,90787,0
-7.8046246,54.198883,90788,2
39.204044,-17.829306,90789,4
39.199757,-17.833887,90790,4
39.20521,-17.821968,90791,4
39.199257,-17.834045,90792,4
39.200443,-17.831833,90793,4
65.38424,77.7819,90794,0
-12.689795,-17.524305,90795,1
-56.816273,-34.652508,90796,3
36.06553,57.068798,90797,0
23.217157,-1.3086569,90798,4
-66.566765,22.812239,90800,3
-32.402287,4.4479136,90801,3
-29.498121,-33.777744,90802,1
-29.99217,0.54286,90803,3
118.59223,65.059074,90804,0
6.0542474,8.708266,90805,0
136.13258,54.377068,90806,0
-18.553904,78.86813,90807,2
118.56561,65.02243,90808,0
141.89429,55.342716,90809,0
32.94582,60.831688,90810,0
34.208492,58.03476,90811,0
74.252785,113.86043,90812,0
141.8942,55.342728,90813,0
103.04439,56.294838,90814,0
120.44854,74.62475,90815,0
111.03516,76.78096,90816,0
29.636457,5.6021547,90817,0
33.29567,-5.2652597,90818,4
141.89444,55.342716,90819,0
83.61745,104.463974,90820,0
27.175072,5.158266,90821,0
79.08972,105.47542,90822,0
93.62842,79.16927,90823,0
144.98528,-6.6852674,90824,4
117.87119,57.477272,90825,0
29.090057,-3.462809,90826,4
-25.576153,88.561844,90827,2
33.29567,-5.2652597,90828,4
127.15619,53.326035,90829,0
26.773085,-4.378557,90830,4
31.979036,-0.21152258,90831,4
141.89423,55.342747,90832,0
136.13258,54.377068,90833,0
29.089836,-3.4627986,90834,4
118.59967,64.56109,90835,0
117.878174,57.448654,90836,0
119.72567,58.074547,90837,0
29.089863,-3.462665,90838,4
75.590996,108.8533,90839,0
122.21512,67.73463,90840,0
22.456015,101.45049,90841,0
22.828148,-4.9894853,90842,4
-40.818474,84.6629,90843,2
112.32302,64.36692,90844,0
29.663805,-7.2471437,90845,4
-37.999424,85.61385,90846,2
28.805288,-4.176633,90847,4
9.941518,14.604042,90848,0
112.25562,64.63582,90849,0
-20.594292,88.08473,90850,2
27.106352,0.5137856,90851,4
29.386192,4.80671,90852,0
120.59723,61.58172,90853,0
136.13258,54.377068,90854,0
127.215515,57.25597,90855,0
135.05246,61.952076,90856,0
127.215515,57.25597,90857,0
136.13086,54.376247,90858,0
-14.694676,84.313866,90859,2
-14.694676,84.313866,90860,2
117.898,57.464855,90861,0
-37.997574,85.61089,90862,2
-18.40116,85.12764,90863,2
-14.694702,84.31461,90864,2
22.63872,-5.8208227,90865,4
29.08985,-3.462565,90866,4
117.739075,57.44086,90867,0
29.090904,3.6600263,90868,0
90.96598,82.83654,90869,0
144.60486,0.8300902,90870,4
-14.694702,84.31461,90871,2
22.626776,32.93511,90872,0
29.08999,-3.4625819,90873,4
83.60035,104.48653,90874,0
26.615042,6.9835663,90875,0
76.45789,114.41501,90876,0
127.96931,59.7927,90877,0
112.96434,66.408104,90878,0
26.38581,4.9107413,90879,0
114.3307,65.23153,90880,0
22.638664,-5.821277,90881,4
-18.401102,85.12776,90882,2
-35.95597,86.87565,90883,2
-35.95751,86.873795,90884,2
29.386192,4.80671,90885,0
22.638693,-5.8209653,90886,4
-40.81857,84.66149,90887,2
-33.54475,87.67417,90888,2
29.089937,-3.4625218,90889,4
7.017399,34.51163,90890,0
55.092625,-85.25721,90891,4
25.747751,6.695641,90892,0
27.651266,2.0077755,90893,0
76.72667,106.97473,90894,0
25.274841,4.2660284,90895,0
120.808846,61.88919,90896,0
13.98758,21.082304,90897,0
55.494827,-83.354706,90898,4
51.07715,-79.7549,90899,4
79.08972,105.47542,90900,0
27.789951,7.055981,90901,0
137.33568,67.217255,90902,0
14.099084,21.105661,90903,0
55.868305,-82.97845,90904,4
51.147087,-79.633415,90905,4
29.663805,-7.2471437,90906,4
76.45844,114.41357,90907,0
-40.81857,84.66149,90908,2
29.089882,-3.4624135,90909,4
120.5551,62.98749,90910,0
141.89429,55.34274,90911,0
38.523724,-31.385344,90912,4
-14.694676,84.313866,90913,2
15.868626,15.715189,90914,0
45.803555,-73.13879,90915,4
56.046257,-82.7721,90916,4
43.021313,-79.36724,90917,1
48.950542,-79.23768,90918,4
-25.576153,88.561844,90919,2
141.89424,55.342754,90920,0
112.1331,63.580975,90921,0
87.21089,101.38838,90922,0
87.2098,101.3895,90923,0
31.80685,-6.6584425,90924,4
27.291155,2.2203872,90925,0
-18.553904,78.86813,90926,2
12.87602,24.506662,90927,0
122.29983,61.79823,90928,0
-53.972557,-26.32918,90929,3
-24.887007,-91.55715,90930,1
-14.694676,84.313866,90931,2
14.388101,28.529388,90932,0
62.359554,-83.29598,90933,4
29.090076,-3.4626832,90934,4
22.63871,-5.82129,90935,4
75.590996,108.8533,90936,0
98.588356,61.75187,90937,0
123.62421,-6.245066,90938,4
135.08846,-2.380678,90939,4
129.64044,-8.504188,90940,4
128.72836,-15.809832,90941,4
8.922902,26.749533,90942,0
34.103306,-2.6447108,90943,4
27.925198,1.9770719,90944,0
22.674225,5.109351,90945,0
83.60035,104.48653,90946,0
15.313334,27.485565,90947,0
62.19312,-82.54117,90948,4
121.34617,62.21879,90949,0
31.977415,-0.20972782,90950,4
25.08185,4.1510215,90951,0
-35.95878,86.87524,90952,2
-20.594282,88.08454,90953,2
33.296246,-5.2651844,90954,4
141.89449,55.342693,90955,0
-14.694702,84.31461,90956,2
-14.694702,84.31461,90957,2
-20.594282,88.08454,90958,2
31.806835,-6.6583242,90959,4
-18.553904,78.86813,90960,2
26.713947,0.050659712,90961,4
-14.694702,84.31461,90962,2
36.77107,4.440233,90963,0
36.77257,4.43979,90964,0
-40.818542,84.66167,90965,2
78.90779,114.29929,90966,0
127.15475,53.326992,90967,0
92.02483,74.157005,90968,0
22.638668,-5.8214903,90969,4
24.802725,-3.8242643,90970,4
-0.74154013,23.85571,90971,0
127.96902,59.792233,90972,0
35.811455,57.16718,90973,0
141.89468,55.342735,90974,0
136.13258,54.377068,90975,0
33.34615,2.360504,90976,4
-18.553904,78.86813,90977,2
81.47345,113.639366,90978,0
26.288233,5.3944664,90979,0
-18.40109,85.129616,90980,2
29.386114,4.8067317,90981,0
-18.40109,85.129616,90982,2
79.75175,114.116196,90983,0
119.433685,58.536003,90984,0
29.00251,3.7740445,90985,0
27.355738,1.0320678,90986,4
33.29447,-5.2237244,90987,4
-37.99774,85.6106,90988,2
112.20933,63.918716,90989,0
23.173687,-1.1484748,90990,4
80.47672,78.34201,90991,0
27.55181,2.0569925,90992,0
15.228783,15.181032,90993,0
45.41386,-73.57803,90994,4
55.380093,-83.45191,90995,4
43.163517,-79.93206,90996,1
48.599243,-79.85389,90997,4
26.830225,0.118055135,90998,4
-20.594357,88.08467,90999,2
29.090014,-3.4625497,91000,4
76.45789,114.41501,91001,0
-25.576153,88.561844,91002,2
-14.694702,84.31461,91003,2
76.45789,114.41501,91004,0
27.925575,1.9770223,91005,0
127.96946,59.79234,91006,0
88.4383,75.39114,91007,0
135.48027,-1.6901916,91008,4
130.34828,-17.321491,91009,4
104.980705,62.40837,91010,0
102.034706,73.313354,91011,0
122.216034,67.733536,91012,0
-9.880049,-9.525328,91013,1
0.16374052,-16.844828,91014,1
36.521786,130.67265,91015,0
-62.854935,-48.459663,91016,3
70.99737,22.167023,91017,0
84.233536,-24.156166,91018,4
77.484955,-45.4498,91019,4
86.193214,-49.195194,91020,4
77.31406,-48.118206,91021,4
76.93396,-48.74876,91022,4
-7.8814287,-16.360846,91023,1
-10.126974,-4.4335184,91024,1
9.861738,-74.85927,91025,1
4.3587976,-74.22928,91026,1
-51.699337,-52.466217,91027,1
2.9801588,-18.69879,91028,1
3.1967483,-18.257957,91029,1
7.931288,-59.6924,91030,1
61.50364,68.19717,91031,0
129.18803,-30.383135,91032,4
5.8042045,-60.90942,91033,1
-5.238397,-13.225919,91034,1
-44.336376,37.54882,91035,2
-18.990984,58.502197,91036,2
-18.990984,58.502197,91037,2
-18.987663,58.500492,91038,2
-18.989464,58.500355,91039,2
-18.92494,58.41808,91040,2
-18.922886,58.416214,91041,2
-18.92102,58.415524,91042,2
-18.92102,58.415524,91043,2
-18.919018,58.415813,91044,2
-18.91725,58.41526,91045,2
-18.91725,58.41526,91046,2
2.9803307,-18.700075,91047,1
28.829283,4.0198827,91048,0
-23.93361,15.955308,91049,2
25.52148,69.67829,91050,0
36.119923,56.959217,91051,0
-13.792604,155.97704,91052,2
-14.694676,84.313866,91053,2
-18.40109,85.129616,91054,2
10.541543,23.93447,91055,0
-29.075607,83.41933,91056,2
18.073942,1.4057819,91057,0
80.71183,78.38815,91058,0
19.14051,0.16390954,91059,0
11.398759,16.809353,91060,0
11.497009,18.418436,91061,0
-34.718796,78.25184,91062,2
37.636276,-75.52113,91063,1
-29.07566,83.4202,91064,2
11.497009,18.418436,91065,0
21.35772,4.581103,91066,0
-18.553904,78.86813,91067,2
-18.553904,78.86813,91068,2
-14.694702,84.31461,91069,2
23.45049,0.016776247,91070,4
-38.311382,80.29499,91071,2
-37.999424,85.61385,91072,2
-29.075607,83.41933,91073,2
-63.334698,83.63996,91074,2
101.6674,73.29374,91075,0
-18.553904,78.86813,91076,2
-13.792604,155.97704,91077,2
-18.69647,79.42331,91078,2
-18.40109,85.129616,91079,2
84.99346,88.73833,91080,0
83.72837,104.776215,91081,0
141.89447,55.342667,91082,0
-18.553904,78.86813,91083,2
83.8847,104.434814,91084,0
90.24654,83.22816,91085,0
145.26947,1.267403,91086,4
83.60035,104.48653,91087,0
-18.69647,79.42331,91088,2
35.3169,-73.49834,91089,1
35.3169,-73.49834,91090,1
73.84669,29.362387,91091,0
35.239506,-73.457085,91092,1
35.23489,-73.45999,91093,1
78.62639,-36.783222,91094,4
104.08819,0.2384233,91095,4
81.96811,-34.587063,91096,4
-20.594357,88.08467,91097,2
91.972595,99.67734,91098,0
10.478817,23.951654,91099,0
22.497711,3.5598745,91100,0
-29.076746,83.41898,91101,2
-18.553904,78.86813,91102,2
9.547995,28.412575,91103,0
-18.553904,78.86813,91104,2
-18.553904,78.86813,91105,2
83.60035,104.48653,91106,0
80.82648,78.24918,91107,0
19.576548,-0.09283467,91108,0
-13.792604,155.97704,91109,2
9.570586,21.82953,91110,0
102.03476,73.31291,91111,0
83.60035,104.48653,91112,0
23.062557,-0.98707825,91113,4
138.97696,68.33594,91114,0
-18.553904,78.86813,91115,2
11.398084,16.809526,91116,0
-18.553904,78.86813,91117,2
-18.553904,78.86813,91118,2
83.60035,104.48653,91119,0
90.241356,83.231705,91120,0
145.26884,1.2673258,91121,4
7.017632,34.511806,91122,0
55.092625,-85.25721,91123,4
90.240814,83.2316,91124,0
145.26947,1.267403,91125,4
7.8469934,34.244072,91126,0
12.252665,25.14315,91127,0
102.0353,73.312706,91128,0
102.16211,73.34099,91129,0
-17.975348,78.95936,91130,2
9.7568445,14.897537,91131,0
10.478961,23.951836,91132,0
-18.553904,78.86813,91133,2
9.867033,28.46365,91134,0
-13.792604,155.97704,91135,2
83.60035,104.48653,91136,0
80.629715,78.52612,91137,0
-18.553904,78.86813,91138,2
101.82105,68.35171,91139,0
12.916506,29.977455,91140,0
62.384056,-85.266655,91141,4
-18.553904,78.86813,91142,2
112.96434,66.408104,91143,0
80.6319,78.51547,91144,0
17.701166,5.4189677,91145,0
12.195661,18.008783,91146,0
91.97159,99.67778,91147,0
12.444143,24.985184,91148,0
12.173339,24.502691,91149,0
12.395041,24.711382,91150,0
80.236046,78.11915,91151,0
101.81938,68.351326,91152,0
12.916602,29.977219,91153,0
62.384037,-85.266716,91154,4
23.45049,0.016776247,91155,4
9.752332,16.5677,91156,0
137.46408,67.47405,91157,0
12.444101,24.984873,91158,0
12.916833,29.977638,91159,0
62.387722,-85.26621,91160,4
12.60686,24.841892,91161,0
11.9509945,17.866291,91162,0
12.917039,29.977623,91163,0
62.38746,-85.26663,91164,4
7.0557213,34.50398,91165,0
9.531138,15.921331,91166,0
12.916653,29.97735,91167,0
62.384647,-85.26445,91168,4
-13.792604,155.97704,91169,2
37.636276,-75.52113,91170,1
102.03383,70.723495,91171,0
20.493212,-4.7853346,91172,4
12.916819,29.977396,91173,0
62.38436,-85.26592,91174,4
118.646286,65.29398,91175,0
9.28309,16.055758,91176,0
12.916266,29.977234,91177,0
62.384037,-85.266716,91178,4
9.678509,14.972866,91179,0
-18.553904,78.86813,91180,2
-20.594282,88.08454,91181,2
-29.073114,83.42983,91182,2
-18.553904,78.86813,91183,2
-29.075653,83.41938,91184,2
-13.792646,155.97691,91185,2
90.24167,83.231415,91186,0
145.26884,1.2673258,91187,4
129.00037,50.84804,91188,0
-28.461512,88.60403,91189,2
-28.461512,88.60403,91190,2
-28.46005,88.603195,91191,2
127.030106,54.797443,91192,0
14.391446,24.210554,91193,0
80.27498,79.46516,91194,0
79.75269,114.11738,91195,0
-35.95597,86.87565,91196,2
31.806835,-6.6583242,91197,4
-35.95597,86.87565,91198,2
28.531218,2.834973,91199,0
-30.981976,88.740616,91200,2
29.315512,4.828528,91201,0
29.317791,4.828286,91202,0
-18.630629,-10.463477,91203,1
61.40291,68.51135,91204,0
129.42427,-30.581055,91205,4
18.94875,38.885838,91206,0
-5.843428,-13.598433,91207,1
29.816645,49.577076,91208,0
-12.998347,-6.308137,91209,1
-12.136034,-10.042803,91210,1
-93.63152,59.91728,91211,2
94.37119,-36.217472,91212,4
58.52144,-31.29535,91213,4
53.594906,-26.318714,91214,4
71.966484,50.398544,91215,0
73.96758,29.398504,91216,0
67.212006,85.975105,91217,0
-12.899309,-2.1530616,91218,1
-95.81211,67.81915,91219,2
22.666685,-18.891579,91220,4
46.47557,-41.24415,91221,4
39.631294,-30.654945,91222,4
4.385711,-19.511911,91223,1
4.136389,-21.759487,91224,1
12.57784,-57.26959,91225,1
63.02897,42.590153,91226,0
25.59284,39.910904,91227,0
-40.293633,37.53052,91228,2
66.74886,80.52223,91229,0
-93.63235,59.912342,91230,2
-41.371296,37.538,91231,2
71.67102,22.96184,91232,0
-2.6547139,-13.285312,91233,1
74.604,37.295994,91234,0
0.916828,-20.839218,91235,1
40.52838,140.54727,91236,0
-38.159485,36.65275,91237,2
40.52838,140.54727,91238,0
17.803652,-64.84649,91239,1
-45.772404,-53.60929,91240,1
75.07625,44.757313,91241,0
0.916828,-20.839218,91242,1
0.78156257,-19.904245,91243,1
74.040375,25.911037,91244,0
68.60043,-16.575968,91245,4
73.70143,51.520065,91246,0
76.39496,41.29669,91247,0
83.80397,-25.123373,91248,4
74.41804,49.315723,91249,0
71.67082,65.957825,91250,0
96.975075,-6.3666067,91251,4
-30.52965,22.195297,91252,2
-93.244545,63.93289,91253,2
84.73849,42.169262,91254,0
76.94523,40.845516,91255,0
10.446204,-88.27006,91256,1
-12.958096,-6.3057346,91257,1
-10.017363,-9.512234,91258,1
72.69299,43.932083,91259,0
67.21146,85.97424,91260,0
99.29366,-49.855354,91261,4
69.16465,41.113567,91262,0
-4.08655,-18.38347,91263,1
-6.548987,-14.548563,91264,1
-18.161936,-19.18282,91265,1
62.42079,-10.437386,91266,4
88.759445,-18.99597,91267,4
75.25735,33.28168,91268,0
73.86394,29.302656,91269,0
88.85427,-23.45205,91270,4
67.201866,83.06365,91271,0
-36.715763,33.437195,91272,2
74.083496,25.537132,91273,0
36.045116,129.20029,91274,0
-53.88182,-58.610264,91275,1
-12.579104,-7.369822,91276,1
-7.3511233,-12.123059,91277,1
-12.5930805,-7.361245,91278,1
-8.13947,-12.188561,91279,1
-39.34289,37.366943,91280,2
-37.101147,35.29395,91281,2
-93.63131,59.913292,91282,2
-45.99249,-54.253014,91283,1
17.500261,-64.96414,91284,1
69.756065,58.66218,91285,0
40.52838,140.54727,91286,0
17.241179,123.101654,91287,0
37.675987,135.50592,91288,0
-20.739506,-109.852745,91289,1
-45.815193,-51.734486,91290,1
16.944633,121.783035,91291,0
-13.069095,-9.383675,91292,1
21.74047,34.1709,91293,0
-12.899309,-2.1530616,91294,1
73.2432,27.732317,91295,0
66.80513,80.77965,91296,0
18.948664,38.88586,91297,0
0.9171397,-20.839388,91298,1
-56.63577,-34.627556,91299,3
24.920284,35.77626,91300,0
72.33867,45.902676,91301,0
-45.134064,37.57223,91302,2
72.33349,45.892014,91303,0
-47.44706,-51.998264,91304,1
-9.904381,-9.511226,91305,1
-39.343853,37.368645,91306,2
73.726105,51.452957,91307,0
24.28447,43.12735,91308,0
73.72234,50.82696,91309,0
18.558907,42.404324,91310,0
-93.24459,63.932533,91311,2
16.949461,117.196045,91312,0
25.629501,41.486538,91313,0
71.18527,33.16135,91314,0
-7.3751664,-98.23786,91315,1
-94.004585,55.7807,91316,2
58.247074,-66.9615,91317,4
-37.119514,26.28603,91318,2
69.16465,41.113567,91319,0
72.0902,49.9122,91320,0
71.83063,50.95417,91321,0
72.52519,47.256737,91322,0
19.169296,38.02292,91323,0
72.486786,46.704998,91324,0
67.29986,32.573868,91325,0
19.16913,38.022114,91326,0
72.21748,49.381134,91327,0
72.33867,45.902676,91328,0
-5.740412,-52.977737,91329,1
0.9171397,-20.839388,91330,1
19.048395,-63.772163,91331,1
44.315662,-40.918816,91332,4
41.3534,-31.751703,91333,4
-41.371296,37.538,91334,2
0.78156257,-19.904245,91335,1
72.09226,49.911846,91336,0
-0.46958685,-13.793413,91337,1
67.74938,34.67676,91338,0
-9.773964,-9.516783,91339,1
22.289165,41.39531,91340,0
72.16486,49.907192,91341,0
0.91688466,-20.839422,91342,1
66.52868,27.749111,91343,0
17.061844,-49.351246,91344,1
24.769506,43.26942,91345,0
40.52838,140.54727,91346,0
-37.39,27.001522,91347,2
-35.331787,23.741428,91348,2
-93.244545,63.93289,91349,2
36.807556,131.72887,91350,0
108.14764,-20.147966,91351,4
-15.6710205,-115.19359,91352,1
27.282505,-129.96033,91353,1
17.509562,-121.453514,91354,1
25.315351,-148.7541,91355,1
26.639038,-139.4243,91356,1
70.70841,-72.046776,91357,4
-40.293633,37.53052,91358,2
25.647188,42.61226,91359,0
66.87708,81.1492,91360,0
66.5267,79.59922,91361,0
-4.209688,-13.007669,91362,1
-9.904381,-9.511226,91363,1
71.27791,-11.062397,91364,4
-36.790115,32.745922,91365,2
17.066391,-49.370785,91366,1
21.781475,111.94795,91367,0
-48.138138,-59.18812,91368,1
67.112595,82.494995,91369,0
70.80615,59.405216,91370,0
19.501955,113.164185,91371,0
73.875435,46.86503,91372,0
-39.343853,37.368645,91373,2
2.8097036,-24.425402,91374,1
0.98031,-20.858973,91375,1
-34.561367,23.132036,91376,2
-95.812675,67.81942,91377,2
-39.343853,37.368645,91378,2
73.78992,51.058636,91379,0
18.828617,39.89916,91380,0
38.56629,138.0243,91381,0
-37.66844,28.87877,91382,2
74.044716,49.6147,91383,0
-47.388187,-57.761555,91384,1
-41.370113,37.53733,91385,2
4.136389,-21.759487,91386,1
-51.65165,-50.387894,91387,3
14.671604,-66.23997,91388,1
52.720577,-98.95031,91389,1
43.997753,-103.95723,91390,1
51.808563,-104.862625,91391,1
48.691944,-107.99128,91392,1
20.271753,36.214367,91393,0
17.726868,124.738365,91394,0
-11.472902,-12.590578,91395,1
85.332504,-16.027544,91396,4
-45.37602,-54.080826,91397,1
-10.07207,-9.476361,91398,1
23.357754,109.96807,91399,0
-93.63162,59.91569,91400,2
25.30356,116.18462,91401,0
40.47735,122.141266,91402,0
40.47735,122.141266,91403,0
67.595856,24.09184,91404,0
72.4867,46.708054,91405,0
15.089234,90.32906,91406,0
25.737963,56.782585,91407,0
25.30356,116.18462,91408,0
25.30356,116.18462,91409,0
25.30356,116.18462,91410,0
40.47735,122.141266,91411,0
40.47735,122.141266,91412,0
40.47735,122.141266,91413,0
25.30356,116.18462,91414,0
40.47735,122.141266,91415,0
25.30356,116.18462,91416,0
25.30356,116.18462,91417,0
25.30356,116.18462,91418,0
105.0023,-57.534107,91419,4
91.1504,-100.08892,91420,4
101.03092,-99.13483,91421,4
91.64311,-111.60594,91422,4
99.347916,-109.25021,91423,4
70.99789,22.167572,91424,0
104.965935,-57.387413,91425,4
91.205444,-100.22247,91426,4
100.89582,-99.18404,91427,4
91.68737,-111.46543,91428,4
99.233864,-109.15239,91429,4
98.209564,-48.535908,91430,4
25.30356,116.18462,91431,0
40.47735,122.141266,91432,0
-36.585686,-22.556513,91433,3
-3.1676304,119.83047,91434,2
-3.1676304,119.83047,91435,2
-18.396626,58.06452,91436,2
-9.549883,100.52278,91437,2
-15.377,51.55424,91438,2
23.25627,-65.326416,91439,1
4.164961,111.33363,91440,2
-9.498225,49.985077,91441,2
-95.812675,67.81942,91442,2
-6.767006,-40.644005,91443,1
-20.842201,-110.19161,91444,1
-45.35723,-52.64977,91445,1
-74.066345,47.368183,91446,2
-46.269886,-50.82326,91447,1
37.079937,-8.867629,91448,4
64.70154,-21.642588,91449,4
64.70154,-21.642588,91450,4
64.70154,-21.642588,91451,4
64.70154,-21.642588,91452,4
64.70154,-21.642588,91453,4
64.70154,-21.642588,91454,4
-66.83244,1.2305013,91455,3
2.5844424,58.807304,91456,2
2.5844755,58.80688,91457,2
5.457718,82.16884,91458,2
9.266181,83.837395,91459,0
-18.677034,46.56168,91460,2
-18.149494,45.707664,91461,2
21.34533,34.695656,91462,0
-18.008608,45.53593,91463,2
-18.008463,45.535603,91464,2
19.506,37.413628,91465,0
-18.008463,45.535603,91466,2
18.948885,38.885887,91467,0
72.486786,46.704998,91468,0
20.992058,35.2036,91469,0
69.40454,26.23027,91470,0
70.99737,22.167023,91471,0
71.13085,-11.379105,91472,4
-1.7682081,-58.437466,91473,1
-67.59602,-0.5251176,91474,3
-52.77977,-54.818806,91475,1
8.233019,83.30201,91476,0
115.20999,-57.983494,91477,4
36.02088,-11.132738,91478,4
66.496025,31.4389,91479,0
74.61733,49.433083,91480,0
38.00561,-6.270762,91481,4
68.31767,-21.209923,91482,4
68.31767,-21.209923,91483,4
68.31767,-21.209923,91484,4
68.331825,-21.212309,91485,4
64.70154,-21.642588,91486,4
64.70154,-21.642588,91487,4
64.70154,-21.642588,91488,4
68.331825,-21.212309,91489,4
64.70154,-21.642588,91490,4
64.70154,-21.642588,91491,4
64.70154,-21.642588,91492,4
64.70154,-21.642588,91493,4
66.35329,-20.293812,91494,4
64.70154,-21.642588,91495,4
69.40515,26.232367,91496,0
8.212683,86.936714,91497,0
74.040375,25.911037,91498,0
8.344658,86.63043,91499,0
8.21007,86.93019,91500,0
-74.229294,-48.015385,91501,3
-70.31036,15.317654,91502,3
-130.07071,82.13753,91503,2
-43.911095,-56.018948,91504,1
71.92346,37.657833,91505,0
68.00076,40.942055,91506,0
68.00077,40.94184,91507,0
68.00282,40.941776,91508,0
68.000916,40.94182,91509,0
67.99904,40.942192,91510,0
67.99944,40.94219,91511,0
67.9986,40.9427,91512,0
68.00038,40.942204,91513,0
67.99901,40.942425,91514,0
64.39254,37.7512,91515,0
-50.11295,-49.53813,91516,1
66.345436,46.64765,91517,0
68.27821,34.551273,91518,0
71.92177,37.6591,91519,0
71.92177,37.65892,91520,0
-15.002992,45.015076,91521,2
-48.172874,-48.55104,91522,1
66.14351,46.719532,91523,0
66.14254,46.721676,91524,0
66.15611,46.70009,91525,0
-14.312993,4.755247,91526,3
15.201511,-74.10969,91527,1
2.8253226,-18.927008,91528,1
67.451805,32.6327,91529,0
68.28068,34.551357,91530,0
68.2802,34.551483,91531,0
71.92203,37.658844,91532,0
71.92206,37.658512,91533,0
68.00047,40.942215,91534,0
64.39254,37.7512,91535,0
